# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
21 -1.2681 0.8570 0 0.0000 10.998 10.97 0.06 -3.14 3.12 0.03
22 -1.1675 0.7677 0 0.0000 10.906 10.88 0.05 -3.14 3.12 0.03
23 -1.0892 0.6983 0 0.0000 10.813 10.79 0.05 -3.14 3.12 0.03
24 -0.9658 0.6326 0 0.0000 10.720 10.69 0.04 -3.14 3.12 0.03
25 -0.8998 0.6146 0 0.0000 10.629 10.60 0.03 -3.14 3.12 0.03
26 -0.8345 0.5001 0 0.0000 10.542 10.51 0.03 -3.14 3.11 0.03
27 -0.6959 0.4517 0 0.0000 10.456 10.43 0.02 -3.14 3.11 0.03
28 -0.6762 0.3811 0 0.0000 10.371 10.34 0.02 -3.14 3.11 0.03
29 -0.6069 0.3096 0 0.0000 10.288 10.26 0.01 -3.14 3.11 0.03
30 -0.4656 0.2207 0 0.0000 10.207 10.18 0.01 -3.14 3.11 0.04
31 -0.4079 0.1596 0 0.0000 10.125 10.09 0.01 -3.14 3.11 0.03
32 -0.3365 0.1393 0 0.0000 10.042 10.01 0.01 -3.14 3.11 0.04
33 -0.2455 0.1291 0 0.0000 9.957 9.92 0.00 -3.14 3.11 0.04
34 -0.1750 0.0661 0 0.0000 9.872 9.84 0.00 -3.14 3.11 0.04
35 -0.0943 0.0477 0 0.0000 9.785 9.75 0.00 -3.14 3.11 0.04
36 0.0067 0.0966 0 0.0000 9.697 9.66 0.00 -3.14 3.11 0.04
37 0.0554 0.0813 0 0.0000 9.609 9.57 0.00 -3.14 3.11 0.04
38 0.1143 0.0803 0 0.0000 9.522 9.49 0.00 -3.14 3.11 0.04
39 0.2450 0.1112 0 0.0000 9.434 9.40 0.00 -3.14 3.11 0.04
40 0.3193 0.1348 0 0.0000 9.343 9.31 0.00 -3.14 3.11 0.04
41 0.3956 0.1775 0 0.0000 9.251 9.21 0.00 -3.14 3.11 0.04
42 0.4257 0.1602 0 0.0000 9.158 9.12 0.00 -3.14 3.11 0.04
43 0.4558 0.1659 0 0.0000 9.063 9.02 0.00 -3.14 3.11 0.04
44 0.4706 0.1746 0 0.0000 8.966 8.93 0.00 -3.14 3.11 0.04
45 0.4503 0.1561 0 0.0000 8.869 8.83 0.00 -3.14 3.11 0.04
46 0.4720 0.1803 0 0.0000 8.772 8.73 0.00 -3.14 3.11 0.04
47 0.4601 0.1891 0 0.0000 8.674 8.63 0.00 -3.14 3.11 0.04
48 0.5232 0.2723 0 0.0000 8.576 8.53 0.00 -3.14 3.11 0.04
49 0.6572 0.4434 0 0.0000 8.479 8.44 0.00 -3.14 3.10 0.04
50 0.6610 0.4483 0 0.0000 8.385 8.34 0.00 -3.14 3.10 0.04
51 0.6846 0.4944 0 0.0000 8.293 8.25 0.00 -3.14 3.10 0.04
52 0.6527 0.4699 0 0.0000 8.202 8.16 0.00 -3.14 3.10 0.04
53 0.7451 0.5796 0 0.0000 8.113 8.07 0.00 -3.14 3.10 0.04
54 0.6445 0.4781 0 0.0000 8.025 7.98 0.00 -3.14 3.10 0.04
55 0.6363 0.4707 1 0.0500 7.938 7.89 -0.00 -3.14 3.10 0.04
56 0.6777 0.4765 1 0.1000 7.849 7.80 -0.00 -3.14 3.10 0.04
57 0.6980 0.4884 1 0.1500 7.761 7.71 -0.00 -3.14 3.10 0.04
58 0.8306 0.6374 1 0.2000 7.672 7.62 -0.01 -3.14 3.10 0.04
59 0.7433 0.5253 1 0.2500 7.585 7.53 -0.01 3.14 3.10 0.04
60 0.7182 0.5023 1 0.3000 7.499 7.45 -0.01 -3.14 3.10 0.04
61 0.8415 0.6381 1 0.3500 7.412 7.36 -0.00 -3.14 3.10 0.04
62 0.8687 0.6658 1 0.4000 7.327 7.27 -0.00 -3.14 3.10 0.05
63 0.9651 0.7351 1 0.4500 7.243 7.19 0.00 -3.14 3.10 0.05
64 0.7078 0.5484 1 0.5000 7.161 7.11 0.00 -3.14 3.10 0.05
65 0.6237 0.4877 1 0.5500 7.080 7.02 0.01 -3.14 3.10 0.05
66 0.5763 0.4620 1 0.6000 6.999 6.94 0.01 -3.14 3.10 0.05
67 0.6403 0.5306 1 0.6500 6.917 6.86 0.01 -3.14 3.10 0.05
68 0.6443 0.5419 1 0.7000 6.833 6.77 0.01 -3.14 3.10 0.05
69 0.5149 0.4641 1 0.7500 6.747 6.69 0.01 -3.14 3.10 0.05
70 0.3629 0.3608 1 0.8000 6.659 6.60 0.01 -3.14 3.10 0.05
71 0.3455 0.3266 1 0.8500 6.569 6.51 0.00 -3.14 3.09 0.05
72 0.2222 0.2433 1 0.9000 6.479 6.42 -0.00 -3.14 3.09 0.05
73 0.1694 0.2042 1 0.9500 6.389 6.32 -0.00 -3.14 3.09 0.05
74 0.0560 0.1335 0 1.0000 6.297 6.23 -0.00 -3.14 3.09 0.06
75 -0.0663 0.1149 0 1.0000 6.199 6.14 -0.00 3.14 3.09 0.05
76 0.4448 0.2504 0 1.0000 6.089 6.04 -0.01 3.12 3.09 0.04
77 0.5506 0.3619 0 1.0000 5.974 5.95 -0.01 3.12 3.09 0.04
78 0.7115 0.5387 0 1.0000 5.861 5.86 -0.02 3.12 3.09 0.04
79 0.7282 0.7071 0 1.0000 5.761 5.78 -0.03 3.13 3.08 0.05
80 0.8184 0.9668 0 1.0000 5.691 5.70 -0.04 -3.13 3.08 0.08
81 -2.6923 -1.5258 0 1.0000 5.667 5.63 -0.06 -3.11 3.07 0.10
82 -4.1047 -2.1418 0 1.0000 5.710 5.56 -0.08 -3.10 3.07 0.12
83 -4.8508 -2.3010 0 1.0000 5.849 5.50 -0.10 -3.09 3.07 0.13
84 -4.2930 -2.0296 0 1.0000 6.109 5.43 -0.12 -3.08 3.06 0.14
85 -3.8493 -1.8107 0 1.0000 6.511 5.37 -0.14 -3.09 3.06 0.14
86 -3.6475 -1.6723 0 1.0000 7.067 5.31 -0.16 -3.12 3.05 0.11
87 -3.4526 -1.5804 0 1.0000 7.780 5.26 -0.17 2.98 3.05 0.07
88 -3.4380 -1.5601 0 1.0000 8.648 5.20 -0.19 0.75 3.04 2.29
89 -3.2957 -1.5131 0 1.0000 9.666 5.15 -0.21 0.37 3.04 2.67
