# step wm_danger det_logit danger fire dist_t dx dy yaw tbrg offaxis
28 -1.8443 0.4356 0 0.0000 10.799 10.63 0.38 -3.14 -3.11 0.03
29 -2.0877 0.3631 0 0.0000 10.848 10.68 0.41 -3.14 -3.10 0.03
30 -2.1095 0.3948 0 0.0000 10.897 10.72 0.44 -3.14 -3.10 0.04
31 -1.9669 0.5690 0 0.0000 10.938 10.76 0.46 -3.14 -3.10 0.04
32 -1.7721 0.6932 0 0.0000 10.966 10.79 0.49 -3.13 -3.10 0.04
33 -1.8307 0.7091 0 0.0000 10.978 10.80 0.52 -3.13 -3.10 0.04
34 -1.8053 0.7482 0 0.0000 10.970 10.79 0.54 -3.13 -3.09 0.04
35 -1.8588 0.5802 0 0.0000 10.946 10.77 0.56 -3.12 -3.09 0.03
36 -2.0672 0.4861 0 0.0000 10.910 10.73 0.57 -3.12 -3.09 0.03
37 -2.0661 0.3078 0 0.0000 10.868 10.69 0.59 -3.12 -3.09 0.03
38 -1.9552 0.4975 0 0.0000 10.828 10.65 0.61 -3.12 -3.09 0.04
39 -2.0464 0.5538 0 0.0000 10.796 10.61 0.62 -3.12 -3.08 0.04
40 -2.2802 0.3415 0 0.0000 10.772 10.59 0.64 -3.12 -3.08 0.04
41 -2.2475 0.2591 0 0.0000 10.755 10.57 0.66 -3.12 -3.08 0.04
42 -2.1593 0.1504 0 0.0000 10.739 10.55 0.68 -3.13 -3.08 0.05
43 -2.3058 0.1926 0 0.0000 10.725 10.54 0.70 -3.13 -3.08 0.05
44 -2.3887 0.1939 0 0.0000 10.717 10.53 0.73 -3.13 -3.07 0.05
45 -2.5684 0.2251 0 0.0000 10.715 10.52 0.75 -3.13 -3.07 0.06
46 -2.7542 0.0953 0 0.0000 10.714 10.52 0.77 -3.13 -3.07 0.06
47 -2.6737 0.2006 0 0.0000 10.709 10.52 0.80 -3.13 -3.07 0.06
48 -2.5614 0.1078 0 0.0000 10.695 10.50 0.82 -3.13 -3.07 0.06
49 -2.6670 0.1126 0 0.0000 10.674 10.48 0.84 -3.13 -3.06 0.06
50 -2.8600 -0.0905 0 0.0000 10.647 10.45 0.86 -3.13 -3.06 0.07
51 -2.8747 -0.0280 0 0.0000 10.617 10.42 0.88 -3.13 -3.06 0.07
52 -2.9198 -0.0893 0 0.0000 10.586 10.38 0.90 -3.13 -3.06 0.07
53 -3.0438 -0.2203 0 0.0000 10.557 10.35 0.91 -3.13 -3.06 0.07
54 -3.1838 -0.1968 0 0.0000 10.528 10.32 0.93 -3.13 -3.05 0.08
55 -3.2139 -0.2930 0 0.0000 10.502 10.29 0.95 -3.13 -3.05 0.08
56 -3.5043 -0.4328 0 0.0000 10.477 10.27 0.97 -3.13 -3.05 0.08
57 -3.6670 -0.4844 0 0.0000 10.451 10.24 0.99 -3.13 -3.05 0.08
58 -3.6647 -0.5153 0 0.0000 10.424 10.21 1.00 -3.13 -3.05 0.09
59 -3.6942 -0.5602 0 0.0000 10.394 10.18 1.02 -3.13 -3.04 0.09
60 -3.6012 -0.5485 0 0.0000 10.360 10.14 1.03 -3.13 -3.04 0.09
61 -3.7358 -0.6116 0 0.0000 10.323 10.10 1.05 -3.13 -3.04 0.09
62 -3.7235 -0.6192 0 0.0000 10.282 10.06 1.06 -3.13 -3.04 0.09
63 -3.7913 -0.6178 0 0.0000 10.238 10.02 1.07 -3.13 -3.04 0.10
64 -3.7930 -0.6094 0 0.0000 10.192 9.97 1.09 -3.13 -3.04 0.10
65 -3.7325 -0.4928 0 0.0000 10.145 9.92 1.10 -3.13 -3.03 0.10
66 -3.8314 -0.5514 0 0.0000 10.099 9.87 1.11 -3.13 -3.03 0.10
67 -3.9841 -0.6601 0 0.0000 10.054 9.82 1.12 -3.13 -3.03 0.10
68 -3.8724 -0.6288 0 0.0000 10.008 9.78 1.14 -3.13 -3.03 0.10
69 -3.9828 -0.6859 0 0.0000 9.961 9.73 1.15 -3.13 -3.03 0.10
70 -3.9644 -0.7319 0 0.0000 9.913 9.68 1.17 -3.13 -3.02 0.10
71 -4.0286 -0.7713 0 0.0000 9.861 9.62 1.18 -3.13 -3.02 0.10
72 -3.9730 -0.6768 0 0.0000 9.806 9.56 1.20 -3.12 -3.02 0.10
73 -4.2752 -0.9011 0 0.0000 9.751 9.51 1.22 -3.12 -3.02 0.11
74 -4.2716 -0.8898 0 0.0000 9.695 9.45 1.23 -3.12 -3.01 0.11
75 -4.7632 -1.2836 0 0.0000 9.644 9.39 1.25 3.13 -3.01 0.14
76 -4.2211 -0.9124 0 0.0000 9.626 9.38 1.23 3.13 -3.01 0.14
77 -3.9857 -0.8850 0 0.0000 9.603 9.36 1.20 3.13 -3.02 0.13
78 -3.6851 -0.6535 0 0.0000 9.572 9.33 1.19 3.14 -3.02 0.13
79 -3.6300 -0.6310 0 0.0000 9.532 9.29 1.18 3.14 -3.02 0.13
80 -3.6467 -0.6964 0 0.0000 9.488 9.24 1.17 3.14 -3.02 0.13
81 -3.4394 -0.5938 0 0.0000 9.441 9.20 1.17 3.14 -3.02 0.13
82 -3.4373 -0.5744 0 0.0000 9.396 9.15 1.17 3.14 -3.02 0.13
83 -3.4840 -0.6158 0 0.0000 9.354 9.11 1.17 3.14 -3.02 0.13
84 -3.6221 -0.6610 0 0.0000 9.316 9.07 1.18 3.14 -3.01 0.13
85 -3.6750 -0.6936 0 0.0000 9.281 9.03 1.19 3.14 -3.01 0.13
86 -3.7880 -0.8002 0 0.0000 9.249 8.99 1.21 3.14 -3.01 0.13
87 -3.8213 -0.8565 0 0.0000 9.220 8.96 1.23 3.14 -3.01 0.13
88 -4.0199 -1.0023 0 0.0000 9.194 8.93 1.25 3.14 -3.01 0.14
89 -3.9382 -0.9341 0 0.0000 9.194 8.93 1.24 3.14 -3.01 0.14
90 -3.5147 -0.6553 0 0.0000 9.193 8.93 1.23 3.14 -3.01 0.13
91 -3.3570 -0.5856 0 0.0000 9.189 8.93 1.22 3.14 -3.01 0.13
92 -3.1694 -0.5585 0 0.0000 9.179 8.92 1.21 -3.14 -3.01 0.13
93 -3.3576 -0.6694 0 0.0000 9.164 8.91 1.22 -3.14 -3.01 0.13
94 -3.2792 -0.6619 0 0.0000 9.145 8.89 1.22 -3.14 -3.01 0.13
95 -3.6522 -0.7729 0 0.0000 9.125 8.86 1.24 3.14 -3.01 0.14
96 -3.6422 -0.8057 0 0.0000 9.109 8.85 1.25 3.14 -3.00 0.14
97 -3.6387 -0.8408 0 0.0000 9.101 8.84 1.25 -3.14 -3.00 0.14
98 -3.6396 -0.7965 0 0.0000 9.098 8.83 1.25 -3.14 -3.00 0.14
99 -3.6139 -0.7376 0 0.0000 9.096 8.83 1.24 -3.14 -3.00 0.14
100 -3.5661 -0.7045 0 0.0000 9.095 8.83 1.24 -3.14 -3.00 0.14
101 -3.4496 -0.6323 0 0.0000 9.094 8.83 1.24 3.14 -3.00 0.14
102 -3.4406 -0.6266 0 0.0000 9.094 8.83 1.24 3.14 -3.00 0.14
103 -3.4602 -0.6517 0 0.0000 9.094 8.83 1.24 3.14 -3.00 0.14
104 -3.4038 -0.6451 0 0.0000 9.093 8.83 1.24 3.14 -3.00 0.14
105 -3.4506 -0.6705 0 0.0000 9.092 8.83 1.24 3.14 -3.00 0.14
106 -3.4295 -0.6454 0 0.0000 9.092 8.83 1.24 3.14 -3.00 0.14
107 -3.3668 -0.6165 0 0.0000 9.091 8.83 1.24 3.14 -3.00 0.14
108 -3.3272 -0.6099 0 0.0000 9.090 8.83 1.24 3.14 -3.00 0.14
109 -3.3311 -0.5954 0 0.0000 9.089 8.83 1.24 3.14 -3.00 0.14
110 -3.3004 -0.5760 0 0.0000 9.089 8.83 1.24 3.14 -3.00 0.14
111 -3.2492 -0.5736 0 0.0000 9.088 8.83 1.24 3.14 -3.00 0.14
112 -3.2058 -0.5399 0 0.0000 9.088 8.83 1.24 3.14 -3.00 0.14
113 -3.1761 -0.5297 0 0.0000 9.088 8.83 1.24 3.14 -3.00 0.14
114 -3.1290 -0.5251 0 0.0000 9.088 8.83 1.24 3.14 -3.00 0.14
115 -3.0383 -0.4904 0 0.0000 9.088 8.83 1.24 3.14 -3.00 0.14
116 -3.0851 -0.5092 0 0.0000 9.088 8.82 1.24 3.14 -3.00 0.14
117 -3.0895 -0.5236 0 0.0000 9.088 8.82 1.24 3.14 -3.00 0.14
118 -3.2446 -0.5455 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
119 -3.2080 -0.5169 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
120 -3.1387 -0.4898 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
121 -3.2402 -0.5649 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
122 -3.3749 -0.6249 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
123 -3.3068 -0.5884 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
124 -3.2758 -0.5877 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
125 -3.2087 -0.5615 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
126 -3.3094 -0.6069 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
127 -3.2877 -0.6013 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
128 -3.2872 -0.5870 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
129 -3.3511 -0.6172 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
130 -3.3661 -0.6262 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
131 -3.2513 -0.5719 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
132 -3.2554 -0.5711 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
133 -3.1890 -0.5600 0 0.0000 9.086 8.82 1.24 3.14 -3.00 0.14
134 -3.1678 -0.5428 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
135 -3.1628 -0.5514 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
136 -3.1194 -0.5231 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
137 -3.1337 -0.5169 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
138 -3.1998 -0.5416 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
139 -3.1309 -0.5231 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
140 -3.1142 -0.5220 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
141 -3.1198 -0.5300 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
142 -3.1429 -0.5376 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
143 -3.1282 -0.5239 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
144 -3.1576 -0.5474 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
145 -3.1915 -0.5563 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
146 -3.2016 -0.5499 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
147 -3.1885 -0.5531 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
148 -3.2293 -0.5528 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
149 -3.2277 -0.5484 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
150 -3.3001 -0.5764 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
151 -3.2672 -0.5658 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
152 -3.2409 -0.5672 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
153 -3.3044 -0.5941 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
154 -3.3239 -0.5962 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
155 -3.3235 -0.6147 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
156 -3.3160 -0.6199 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
157 -3.2788 -0.5870 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
158 -3.2958 -0.6091 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
159 -3.2760 -0.5876 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
160 -3.2332 -0.5572 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
161 -3.2361 -0.5481 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
162 -3.1722 -0.5499 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
163 -3.1279 -0.5229 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
164 -3.0529 -0.5300 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
165 -3.0935 -0.5501 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
166 -3.1185 -0.5628 0 0.0000 9.085 8.82 1.24 3.14 -3.00 0.14
167 -3.0703 -0.5512 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
168 -3.1325 -0.5708 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
169 -3.1558 -0.5706 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
170 -3.2148 -0.5875 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
171 -3.2483 -0.6187 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
172 -3.2906 -0.6322 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
173 -3.3611 -0.6691 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
174 -3.3577 -0.6471 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
175 -3.3363 -0.6376 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
176 -3.3555 -0.6552 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
177 -3.3126 -0.6280 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
178 -3.3318 -0.6415 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
179 -3.3298 -0.6314 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
180 -3.3364 -0.6249 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
181 -3.3696 -0.6450 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
182 -3.3827 -0.6641 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
183 -3.3464 -0.6618 0 0.0000 9.084 8.82 1.25 3.14 -3.00 0.14
184 -3.3419 -0.6408 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
185 -3.3724 -0.6503 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
186 -3.3993 -0.6562 0 0.0000 9.084 8.82 1.24 3.14 -3.00 0.14
187 -3.3951 -0.6614 0 0.0000 9.083 8.82 1.24 3.14 -3.00 0.14
188 -3.3245 -0.6303 0 0.0000 9.082 8.82 1.24 3.14 -3.00 0.14
189 -3.3139 -0.6244 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
190 -3.3659 -0.6615 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
191 -3.3196 -0.6337 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
192 -3.2624 -0.5889 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
193 -3.3046 -0.6099 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
194 -3.3390 -0.6295 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
195 -3.3264 -0.6320 0 0.0000 9.081 8.82 1.24 3.14 -3.00 0.14
196 -3.2993 -0.6158 0 0.0000 9.079 8.82 1.24 3.14 -3.00 0.14
197 -3.2825 -0.6014 0 0.0000 9.078 8.81 1.24 3.14 -3.00 0.14
198 -3.2873 -0.6087 0 0.0000 9.078 8.81 1.24 3.14 -3.00 0.14
199 -3.2800 -0.6162 0 0.0000 9.078 8.81 1.24 3.14 -3.00 0.14
200 -3.2410 -0.6032 0 0.0000 9.078 8.81 1.24 3.14 -3.00 0.14
201 -3.2411 -0.6097 0 0.0000 9.077 8.81 1.24 3.14 -3.00 0.14
202 -3.2063 -0.6053 0 0.0000 9.077 8.81 1.24 3.14 -3.00 0.14
203 -3.1707 -0.5878 0 0.0000 9.077 8.81 1.24 3.14 -3.00 0.14
204 -3.1747 -0.6127 0 0.0000 9.077 8.81 1.24 3.14 -3.00 0.14
205 -3.2500 -0.6190 0 0.0000 9.076 8.81 1.24 3.14 -3.00 0.14
206 -3.2653 -0.6325 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
207 -3.2134 -0.6312 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
208 -3.2374 -0.6060 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
209 -3.2673 -0.6036 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
210 -3.3222 -0.6166 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
211 -3.3203 -0.6218 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
212 -3.2939 -0.5934 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
213 -3.3052 -0.6050 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
214 -3.3038 -0.6102 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
215 -3.2936 -0.6031 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
216 -3.3157 -0.6037 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
217 -3.3446 -0.6117 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
218 -3.3188 -0.5821 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
219 -3.3408 -0.6026 0 0.0000 9.075 8.81 1.24 3.14 -3.00 0.14
220 -3.3940 -0.6632 0 0.0000 9.074 8.81 1.24 3.14 -3.00 0.14
221 -3.3933 -0.6790 0 0.0000 9.074 8.81 1.24 3.14 -3.00 0.14
222 -3.4051 -0.6834 0 0.0000 9.074 8.81 1.24 3.14 -3.00 0.14
223 -3.3800 -0.6658 0 0.0000 9.074 8.81 1.24 3.14 -3.00 0.14
224 -3.3451 -0.6366 0 0.0000 9.073 8.81 1.24 3.14 -3.00 0.14
225 -3.3489 -0.6463 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
226 -3.3648 -0.6523 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
227 -3.3607 -0.6693 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
228 -3.3439 -0.6544 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
229 -3.3289 -0.6332 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
230 -3.3407 -0.6400 0 0.0000 9.072 8.81 1.24 3.14 -3.00 0.14
231 -3.3281 -0.6174 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
232 -3.3003 -0.6029 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
233 -3.3091 -0.6053 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
234 -3.3180 -0.6237 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
235 -3.2945 -0.6055 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
236 -3.2569 -0.5843 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
237 -3.2572 -0.5867 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
238 -3.1954 -0.5377 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
239 -3.1950 -0.5506 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
240 -3.1487 -0.5451 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
241 -3.1484 -0.5332 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
242 -3.1339 -0.5428 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
243 -3.0652 -0.5397 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
244 -3.0856 -0.5862 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
245 -3.0799 -0.5746 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
246 -3.0848 -0.5598 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
247 -3.0618 -0.5548 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
248 -3.0776 -0.5712 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
249 -3.1101 -0.5827 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
250 -3.1655 -0.5797 0 0.0000 9.071 8.81 1.24 -3.14 -3.00 0.14
251 -3.1253 -0.5716 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
252 -3.1328 -0.5783 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
253 -3.1321 -0.5876 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
254 -3.0855 -0.5749 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
255 -3.1195 -0.5944 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
256 -3.1304 -0.5757 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
257 -3.1701 -0.5636 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
258 -3.1952 -0.5689 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
259 -3.1713 -0.5666 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
260 -3.1441 -0.5865 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
261 -3.1385 -0.5880 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
262 -3.1558 -0.6010 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
263 -3.2263 -0.6138 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
264 -3.2424 -0.6254 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
265 -3.2272 -0.6142 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
266 -3.2981 -0.6451 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
267 -3.2844 -0.6229 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
268 -3.2770 -0.6084 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
269 -3.2952 -0.6085 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
270 -3.3188 -0.6233 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
271 -3.2988 -0.6042 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
272 -3.2728 -0.5795 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
273 -3.2886 -0.5893 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
274 -3.2706 -0.5627 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
275 -3.3090 -0.5862 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
276 -3.2732 -0.5701 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
277 -3.2638 -0.5701 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
278 -3.3037 -0.5971 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
279 -3.3205 -0.6079 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
280 -3.3168 -0.6107 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
281 -3.3302 -0.6212 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
282 -3.3354 -0.6166 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
283 -3.3338 -0.6165 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
284 -3.3373 -0.6169 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
285 -3.3122 -0.6243 0 0.0000 9.071 8.81 1.24 3.14 -3.00 0.14
286 -3.1682 -0.5887 0 0.0000 9.070 8.81 1.24 3.14 -3.00 0.14
287 -3.1173 -0.5424 0 0.0000 9.069 8.81 1.24 -3.14 -3.00 0.14
288 -3.2114 -0.5937 0 0.0000 9.068 8.80 1.24 3.14 -3.00 0.14
289 -3.1967 -0.5824 0 0.0000 9.068 8.80 1.24 3.14 -3.00 0.14
290 -3.1846 -0.5705 0 0.0000 9.067 8.80 1.24 3.14 -3.00 0.14
291 -3.1770 -0.5728 0 0.0000 9.066 8.80 1.24 -3.14 -3.00 0.14
292 -3.2064 -0.5740 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
293 -3.1613 -0.5489 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
294 -3.1290 -0.5459 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
295 -3.1698 -0.5482 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
296 -3.2093 -0.5595 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
297 -3.2063 -0.5559 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
298 -3.2421 -0.5877 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
299 -3.2254 -0.5877 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
300 -3.2478 -0.6191 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
301 -3.2423 -0.6226 0 0.0000 9.065 8.80 1.24 3.14 -3.00 0.14
